06/03/2016	0268	13 22 24 26 32 34 	40
02/03/2016	0267	02 06 09 14 34 42 	12
28/02/2016	0266	02 15 19 22 42 45 	33
24/02/2016	0265	02 03 05 07 10 19 	23
21/02/2016	0264	07 14 15 25 28 35 	42
17/02/2016	0263	15 16 17 27 30 45 	02
14/02/2016	0262	03 04 15 16 41 43 	19
10/02/2016	0261	01 14 17 22 35 39 	08
07/02/2016	0260	13 17 28 38 43 45 	09
03/02/2016	0259	13 14 16 24 25 31 	42
31/01/2016	0258	07 08 20 34 42 45 	21
27/01/2016	0257	02 03 20 21 35 42 	38
24/01/2016	0256	05 19 22 29 34 38 	02
20/01/2016	0255	12 18 21 30 40 45 	10
17/01/2016	0254	01 05 06 12 24 40 	19
13/01/2016	0253	05 07 20 24 34 36 	14
10/01/2016	0252	04 16 17 26 32 36 	21
06/01/2016	0251	03 07 08 34 35 37 	09
03/01/2016	0250	01 06 07 27 30 34 	10
30/12/2015	0249	06 09 15 25 32 38 	37
27/12/2015	0248	01 10 11 28 35 44 	38
23/12/2015	0247	06 20 28 31 34 39 	07
20/12/2015	0246	03 17 20 25 34 45 	10 	09 19 29 	Promoción Sí o Sí
16/12/2015	0245	01 24 29 34 38 43 	19 	06 25 	Promoción Sí o Sí
13/12/2015	0244	02 16 23 40 42 45 	41
09/12/2015	0243	08 13 28 30 34 44 	37
06/12/2015	0242	07 17 21 22 33 44 	39
02/12/2015	0241	15 17 22 31 34 41 	29
29/11/2015	0240	04 12 14 17 20 42 	44
25/11/2015	0239	09 12 13 14 23 40 	11
22/11/2015	0238	12 19 20 27 29 38 	26
18/11/2015	0237	06 08 18 22 32 37 	43
15/11/2015	0236	13 20 30 39 44 45 	09
11/11/2015	0235	10 36 38 39 40 41 	31
08/11/2015	0234	18 20 28 31 37 43 	17
04/11/2015	0233	04 05 12 22 33 42 	16
01/11/2015	0232	02 08 12 22 33 42 	30
28/10/2015	0231	08 11 15 19 25 45 	17
25/10/2015	0230	10 15 18 19 32 34 	37
21/10/2015	0229	15 24 30 34 35 37 	06
18/10/2015	0228	09 21 30 31 35 41 	44
14/10/2015	0227	02 06 14 27 29 42 	33
11/10/2015	0226	05 14 19 21 38 39 	22
07/10/2015	0225	10 11 18 20 24 45 	15
04/10/2015	0224	01 05 23 24 36 40 	14
30/09/2015	0223	12 21 27 32 44 45 	25
27/09/2015	0222	08 09 17 40 44 45 	20
23/09/2015	0221	01 23 24 27 29 33 	08
20/09/2015	0220	06 07 14 23 27 28 	31
16/09/2015	0219	08 09 11 12 14 43 	26
13/09/2015	0218	01 02 03 04 30 43 	38
09/09/2015	0217	02 20 31 38 41 42 	39
06/09/2015	0216	10 27 30 34 37 42 	35
02/09/2015	0215	05 11 14 24 25 26 	43
30/08/2015	0214	17 20 25 31 35 39 	13
26/08/2015	0213	10 11 22 25 27 41 	43
23/08/2015	0212	02 03 07 18 23 35 	17
19/08/2015	0211	10 23 26 30 37 40 	02
16/08/2015	0210	08 15 30 32 42 43 	27
12/08/2015	0209	04 11 13 15 28 32 	05
09/08/2015	0208	09 13 18 20 29 31 	27
05/08/2015	0207	01 13 17 18 36 45 	40
02/08/2015	0206	25 31 34 37 41 44 	36
29/07/2015	0205	08 12 30 35 37 41 	05
26/07/2015	0204	20 22 24 38 39 42 	04
22/07/2015	0203	11 23 24 29 40 42 	04
19/07/2015	0202	13 26 28 29 35 42 	03
15/07/2015	0201	13 14 15 16 24 37 	03
12/07/2015	0200	03 09 33 34 39 40 	01
08/07/2015	0199	10 11 15 22 23 33 	39
05/07/2015	0198	02 10 18 19 31 40 	27
01/07/2015	0197	03 10 28 31 39 44 	11
28/06/2015	0196	16 19 24 34 39 40 	44
24/06/2015	0195	02 05 08 13 20 43 	31
21/06/2015	0194	09 11 12 15 32 33 	22
17/06/2015	0193	01 05 10 14 21 22 	32
14/06/2015	0192	10 20 29 33 43 45 	12
10/06/2015	0191	01 16 34 35 36 45 	12
07/06/2015	0190	01 08 14 17 20 27 	09
03/06/2015	0189	06 15 17 21 23 38 	32
31/05/2015	0188	    02 09 11 19 38 43 	20
27/05/2015	0187	01 20 21 25 33 34 	29
24/05/2015	0186	02 16 33 34 35 40 	30
20/05/2015	0185	07 29 31 33 36 45 	42
17/05/2015	0184	03 20 23 28 37 42 	07
13/05/2015	0183	01 13 14 15 23 38 	22
10/05/2015	0182	02 12 18 20 27 42 	13 	05 17 23 44 	Promoción Sí o Sí
06/05/2015	0181	17 18 26 27 29 41 	34 	07 21 37 	Promoción Sí o Sí
03/05/2015	0180	01 04 19 27 29 30 	42
29/04/2015	0179	13 15 16 22 34 40 	21
26/04/2015	0178	19 24 26 42 43 45 	18
22/04/2015	0177	02 07 11 12 35 40 	22
19/04/2015	0176	04 11 15 28 29 33 	30
15/04/2015	0175	03 06 08 11 24 44 	13
12/04/2015	0174	11 16 35 40 43 44 	34
08/04/2015	0173	10 11 17 24 27 41 	23
05/04/2015	0172	08 10 22 26 34 38 	17
01/04/2015	0171	14 16 22 24 29 32 	33
29/03/2015	0170	06 22 25 30 37 42 	03
25/03/2015	0169	06 09 39 40 42 44 	24
22/03/2015	0168	12 19 23 28 30 39 	01
18/03/2015	0167	02 08 14 20 26 35 	45
15/03/2015	0166	01 18 21 23 35 40 	17
11/03/2015	0165	12 13 18 19 21 34 	28
08/03/2015	0164	01 04 19 34 40 44 	42
04/03/2015	0163	08 10 18 20 29 32 	02
01/03/2015	0162	10 21 25 28 30 33 	02 	08 09 	Promoción Sí o Sí
25/02/2015	0161	03 22 38 41 43 44 	10 	06 21 	Promoción Sí o Sí
22/02/2015	0160	10 13 15 16 30 34 	27
18/02/2015	0159	12 17 27 34 40 41 	15
15/02/2015	0158	12 15 16 26 30 41 	03
11/02/2015	0157	02 12 19 25 28 41 	32
08/02/2015	0156	05 10 11 34 36 39 	09
04/02/2015	0155	10 23 27 34 39 40 	37
01/02/2015	0154	08 13 18 32 34 35 	03
28/01/2015	0153	06 12 14 17 22 34 	33
25/01/2015	0152	05 11 27 32 41 45 	04
21/01/2015	0151	06 18 20 24 31 43 	35
18/01/2015	0150	01 05 07 32 34 45 	09
14/01/2015	0149	04 07 12 26 29 32 	39
11/01/2015	0148	10 21 22 26 33 38 	06
07/01/2015	0147	04 07 12 27 29 32 	03
04/01/2015	0146	05 11 24 36 37 38 	23
31/12/2014	0145	06 14 16 26 28 41 	13
28/12/2014	0144	09 14 16 25 35 40 	24
24/12/2014	0143	03 19 21 25 31 37 	15
21/12/2014	0142	18 21 30 40 42 43 	37 	15 24 29 	Promoción Sí o Sí
17/12/2014	0141	01 16 27 31 40 42 	30 	06 14 21 	Promoción Sí o Sí
14/12/2014	0140	06 12 17 22 26 33 	01
10/12/2014	0139	11 14 17 41 43 44 	08
07/12/2014	0138	05 10 11 24 28 34 	19
03/12/2014	0137	02 21 25 26 30 40 	06
30/11/2014	0136	14 22 30 40 41 43 	11
26/11/2014	0135	03 13 17 26 34 36 	09
23/11/2014	0134	09 14 25 26 37 40 	13
19/11/2014	0133	01 02 13 19 34 36 	09
16/11/2014	0132	11 18 35 37 42 44 	17
12/11/2014	0131	06 09 25 26 30 36 	08
09/11/2014	0130	04 19 26 27 31 35 	36
05/11/2014	0129	02 03 14 16 33 43 	32
02/11/2014	0128	04 05 08 11 23 27 	06
29/10/2014	0127	02 17 24 26 29 31 	39 	13 23 	Promoción Sí o Sí
26/10/2014	0126	16 26 36 38 39 40 	34 	13 27 31 42 	Promoción Sí o Sí
22/10/2014	0125	07 14 22 29 33 39 	37
19/10/2014	0124	04 06 13 14 23 28 	25 	12 15 24 44 	Promoción Sí o Sí
15/10/2014	0123	01 03 11 14 35 43 	38 	10 22 29 	Promoción Sí o Sí
12/10/2014	0122	04 05 22 26 33 42 	15 	10 44 	Promoción Sí o Sí
08/10/2014	0121	04 09 12 14 31 34 	11 	02 29 	Promoción Sí o Sí
05/10/2014	0120	08 19 27 30 36 45 	03 	12 25 	Promoción Sí o Sí
01/10/2014	0119	01 24 29 30 32 45 	22 	02 05 17 38 	Promoción Sí o Sí
28/09/2014	0118	07 12 19 23 29 39 	10
24/09/2014	0117	13 19 23 33 34 35 	39
21/09/2014	0116	03 04 26 27 38 42 	23
17/09/2014	0115	02 05 06 16 34 43 	40
14/09/2014	0114	11 17 18 28 32 40 	13
10/09/2014	0113	08 13 18 36 39 44 	07
07/09/2014	0112	11 23 27 32 36 40 	06
03/09/2014	0111	12 21 29 39 40 43 	20
31/08/2014	0110	11 14 16 19 20 45 	36
